,Site Number,YEAR,SPECIES RICHNESS,TOTAL SITE INDEX,COUNTRY,Easting,Northing,sun,average temp,rainfall,relative humidity,Simpsons Index,Diversity,latitude,longitude
49,2,1978,27,994,England,520000.0,279000.0,1279.7714743290098,9.36195644900854,537.272807476863,83.27660854814113,0.8669803311307929,High,52.395874,-0.23782465
50,2,1979,27,953,England,520000.0,279000.0,1368.4291154937798,8.962534593122458,571.4771620914644,82.45093479139716,0.8969684411015193,High,52.395874,-0.23782465
51,2,1980,27,1007,England,520000.0,279000.0,1368.4291154937798,8.962534593122458,672.6298277186087,82.45093479139716,0.8922196710501638,High,52.395874,-0.23782465
52,2,1981,29,964,England,520000.0,279000.0,1248.315371269651,9.30227433970964,581.7385609888024,82.88381626142976,0.8704816811227019,High,52.395874,-0.23782465
53,2,1982,29,1687,England,520000.0,279000.0,1390.450628294457,9.87424385554066,565.7076896569183,82.48176641114692,0.89365892692778,High,52.395874,-0.23782465
54,2,1983,28,1235,England,520000.0,279000.0,1378.69139074002,10.101293321517955,643.9287450062513,81.66124517482389,0.8598534111116215,High,52.395874,-0.23782465
55,2,1984,27,1874,England,520000.0,279000.0,1378.69139074002,10.101293321517955,564.6967085219894,81.66124517482389,0.8594131855195524,High,52.395874,-0.23782465
56,2,1985,28,1326,England,520000.0,279000.0,1374.667778989918,8.962023873201513,563.3817931606969,81.4732954640008,0.8292643501522525,High,52.395874,-0.23782465
57,2,1986,29,905,England,520000.0,279000.0,1544.7451077286205,8.912582270459842,554.9317136606763,79.64438812555203,0.8958881337701071,High,52.395874,-0.23782465
58,2,1987,24,1130,England,520000.0,279000.0,1257.8295895210665,9.160522410812623,635.0663120286622,82.74626278744742,0.62817592512757,Medium,52.395874,-0.23782465
59,2,1988,13,454,England,520000.0,279000.0,1257.8295895210665,9.160522410812623,673.338261749072,82.74626278744742,0.4438447549863368,Medium,52.395874,-0.23782465
60,2,1989,28,1447,England,520000.0,279000.0,1831.257619417577,10.712902785322196,614.7749971411012,78.55832824180393,0.8473333008341769,High,52.395874,-0.23782465
61,2,1990,29,845,England,520000.0,279000.0,1819.026201415231,10.976174536551756,541.489128338434,75.68725350452505,0.854636978042009,High,52.395874,-0.23782465
62,2,1991,28,1480,England,520000.0,279000.0,1463.746176973171,9.69329594126288,376.1917245494704,79.97448668942393,0.8791056776857994,High,52.395874,-0.23782465
63,2,1992,28,2999,England,520000.0,279000.0,1463.746176973171,9.69329594126288,435.02180768768505,79.97448668942393,0.8800945656557523,High,52.395874,-0.23782465
64,2,1993,28,1689,England,520000.0,279000.0,1463.8924997526444,9.74200944604802,743.1981902369994,80.7094891322627,0.8468750964563008,High,52.395874,-0.23782465
65,2,1994,28,1155,England,520000.0,279000.0,1515.309889119893,10.566956492477646,717.2885646993572,78.7668390035649,0.887693473482035,High,52.395874,-0.23782465
66,2,1995,26,1005,England,520000.0,279000.0,1806.4191071386383,10.60476298872526,598.8421208660079,77.45378471021371,0.8765951120889576,High,52.395874,-0.23782465
67,2,1996,27,1547,England,520000.0,279000.0,1806.4191071386383,10.60476298872526,546.721676037806,77.45378471021371,0.883875731604215,High,52.395874,-0.23782465
68,2,1997,28,1802,England,520000.0,279000.0,1637.4115661116164,10.696311275901582,446.63285106867727,79.39523205308527,0.8653707614649895,High,52.395874,-0.23782465
69,2,1998,28,770,England,520000.0,279000.0,1430.070841776887,10.513640526201296,532.9934738151064,80.2805384761076,0.870454123249962,High,52.395874,-0.23782465
70,2,1999,28,1039,England,520000.0,279000.0,1671.8223489974123,10.877116469953426,724.2492565683565,79.11438401597772,0.8821473144660736,High,52.395874,-0.23782465
71,2,2000,28,1055,England,520000.0,279000.0,1671.8223489974123,10.877116469953426,656.4826565696937,79.11438401597772,0.8438195275052385,High,52.395874,-0.23782465
72,2,2001,27,756,England,520000.0,279000.0,1564.7052351446955,10.180482888839911,691.0117855088009,80.56309632955455,0.8349802025298714,High,52.395874,-0.23782465
73,2,2002,28,747,England,520000.0,279000.0,1408.8172853676374,10.871164655448409,690.772582370952,80.35442933825351,0.8053159914008132,High,52.395874,-0.23782465
74,2,2003,28,715,England,520000.0,279000.0,1788.7572845294706,10.818088907078236,673.462307801556,77.06746145639639,0.824430471489295,High,52.395874,-0.23782465
75,2,2004,29,608,England,520000.0,279000.0,1788.7572845294706,10.818088907078236,469.3145230066767,77.06746145639639,0.8493724529610682,High,52.395874,-0.23782465
76,2,2005,20,899,England,520000.0,279000.0,1497.5821026997403,10.73382027023568,655.579761242311,80.0398212299801,0.8566979891044492,High,52.395874,-0.23782465
77,2,2006,29,535,England,520000.0,279000.0,1594.4811736057495,11.285061183991676,464.31547525509086,79.64783764544404,0.8607511638489271,High,52.395874,-0.23782465
78,2,2007,20,413,England,520000.0,279000.0,1554.1204377905142,10.85203271492705,560.4802182558972,80.84412151451822,0.6831965960647877,High,52.395874,-0.23782465
79,2,2008,23,484,England,520000.0,279000.0,1554.1204377905142,10.85203271492705,647.9378994214339,80.84412151451822,0.7574217613743306,High,52.395874,-0.23782465
80,2,2009,30,851,England,520000.0,279000.0,1674.4368222315918,10.54862063905424,680.3921018083632,80.43766044702777,0.8401493053155458,High,52.395874,-0.23782465
81,2,2010,29,1019,England,520000.0,279000.0,1626.7104860710915,9.417378013970175,569.6189513279937,80.25663169823318,0.7673245660543967,High,52.395874,-0.23782465
82,2,2011,26,1061,England,520000.0,279000.0,1606.4219634418844,11.273488794577505,529.8722587033016,79.12110613079835,0.8218661639962299,High,52.395874,-0.23782465
83,2,2012,21,592,England,520000.0,279000.0,1606.4219634418844,11.273488794577505,378.4064148364397,79.12110613079835,0.8067407509031874,High,52.395874,-0.23782465
84,2,2013,17,544,England,520000.0,279000.0,1597.921333663239,9.859871263991003,797.1845873007519,79.88063213828981,0.7069656591918536,High,52.395874,-0.23782465
85,2,2014,27,834,England,520000.0,279000.0,1612.4349746647652,11.386716994449994,577.634230113082,81.48345977628637,0.8401749188884187,High,52.395874,-0.23782465
86,2,2015,24,893,England,520000.0,279000.0,1647.3270313538208,10.794998057195532,714.437046666892,79.33783334418929,0.8217426019011846,High,52.395874,-0.23782465
87,2,2016,30,651,England,520000.0,279000.0,1647.3270313538208,10.794998057195532,518.0752589815179,79.33783334418929,0.8508755760368664,High,52.395874,-0.23782465
88,2,2017,26,451,England,520000.0,279000.0,1489.1275048640669,10.80812565841406,559.3722245933322,80.94365532933453,0.8252870165065287,High,52.395874,-0.23782465
89,3,1976,27,1390,England,587000.0,345000.0,1646.2323575117855,10.02440912946662,525.7822660552121,83.41666434139077,0.83193954555578,High,52.969736,0.78327779
90,3,1977,28,552,England,587000.0,345000.0,1558.3755391413283,9.62596631433081,536.4701278697605,84.20687738779577,0.8174531155474895,High,52.969736,0.78327779
91,3,1978,27,620,England,587000.0,345000.0,1391.804587734323,9.364802918182209,587.9462123222607,84.57490408490557,0.8248267236437542,High,52.969736,0.78327779
92,3,1979,27,1503,England,587000.0,345000.0,1560.7227879157676,9.106514213862363,658.7146255440945,83.39551105532854,0.8848171389134736,High,52.969736,0.78327779
93,3,1980,27,1492,England,587000.0,345000.0,1560.7227879157676,9.106514213862363,611.5037937005311,83.39551105532854,0.8951097109915975,High,52.969736,0.78327779
94,3,1982,20,2282,England,587000.0,345000.0,1605.351841058422,9.981934113938795,599.9975825290695,83.28294178125523,0.9039345336873866,High,52.969736,0.78327779
95,3,1984,12,226,England,587000.0,345000.0,1446.1468531915875,10.063308128832936,529.5436056858751,82.72201734367947,0.7464306784660767,High,52.969736,0.78327779
96,3,1985,25,1041,England,587000.0,345000.0,1434.327340849435,9.121183020583558,639.0893745828582,83.3853456263139,0.8964900613315598,High,52.969736,0.78327779
97,3,1986,27,1116,England,587000.0,345000.0,1619.6859467017143,9.108407542896026,633.8160252523445,81.60229283262568,0.8769452079013774,High,52.969736,0.78327779
98,3,1987,14,400,England,587000.0,345000.0,1379.6629497526733,9.323997226582966,583.8023626456597,83.63023134283048,0.7568295739348371,High,52.969736,0.78327779
99,3,1988,22,591,England,587000.0,345000.0,1379.6629497526733,9.323997226582966,691.0811309868344,83.63023134283048,0.8592560727293584,High,52.969736,0.78327779
100,3,1989,28,1284,England,587000.0,345000.0,1890.669969584503,10.706714804530616,528.564041703191,80.63846215658408,0.8583465058286774,High,52.969736,0.78327779
101,3,1990,27,1478,England,587000.0,345000.0,1882.6716553391248,10.951398733837047,481.4376581051242,79.10163765961723,0.8714708067682819,High,52.969736,0.78327779
102,3,1991,27,1123,England,587000.0,345000.0,1604.797584292835,9.857621507759768,470.6617593574274,82.04377572316717,0.833838886481493,High,52.969736,0.78327779
103,3,1992,27,1555,England,587000.0,345000.0,1604.797584292835,9.857621507759768,407.1924633094338,82.04377572316717,0.8525766924480751,High,52.969736,0.78327779
104,3,1993,22,1579,England,587000.0,345000.0,1473.4567350723507,9.815381413238564,603.6519821442353,81.94957676405951,0.8363429710771364,High,52.969736,0.78327779
105,3,1994,9,763,England,587000.0,345000.0,1688.7530982503092,10.492481713751571,725.4921231239206,81.39329221975456,0.6080673402063275,Medium,52.969736,0.78327779
106,3,1995,25,1524,England,587000.0,345000.0,1836.5112644829728,10.497213553900949,605.6721265484592,80.66781000429951,0.8485772830595781,High,52.969736,0.78327779
107,3,1996,23,1016,England,587000.0,345000.0,1836.5112644829728,10.497213553900949,528.3109817546044,80.66781000429951,0.8736627749117567,High,52.969736,0.78327779
108,3,1997,25,1247,England,587000.0,345000.0,1618.9085698933502,10.719969972592544,490.5341255447661,81.89785283402563,0.8465633732836818,High,52.969736,0.78327779
109,3,1998,19,1263,England,587000.0,345000.0,1362.627160139062,10.564031847313585,562.149952203672,81.88013855610303,0.8684803244356945,High,52.969736,0.78327779
110,3,1999,12,236,England,587000.0,345000.0,1644.6689326613937,10.9613244064757,734.5283015773759,80.65111302732247,0.8280923187883159,High,52.969736,0.78327779
111,3,2000,27,1230,England,587000.0,345000.0,1644.6689326613937,10.9613244064757,707.2925924218798,80.65111302732247,0.9012482883168944,High,52.969736,0.78327779
112,3,2001,28,1265,England,587000.0,345000.0,1651.863314041274,10.238159566528909,733.259973317721,82.18410683622307,0.8524078150798019,High,52.969736,0.78327779
113,3,2002,27,1147,England,587000.0,345000.0,1600.8853468571892,11.04295178964991,738.6041911054564,81.34343647688098,0.9106691558980023,High,52.969736,0.78327779
114,3,2003,28,2054,England,587000.0,345000.0,1945.978674469785,10.925496138569864,633.38739425709,79.81558403691406,0.9065418787714656,High,52.969736,0.78327779
115,3,2004,27,1342,England,587000.0,345000.0,1945.978674469785,10.925496138569864,518.0103262059067,79.81558403691406,0.8735212172333968,High,52.969736,0.78327779
116,3,2005,22,1635,England,587000.0,345000.0,1422.79968311611,10.754109327241972,757.3756023944351,82.91411037731872,0.8521045519709237,High,52.969736,0.78327779
117,3,2006,27,1685,England,587000.0,345000.0,1582.0512742257406,11.2605116288655,595.9817199465529,80.9442597994353,0.8569979630243098,High,52.969736,0.78327779
118,3,2007,17,941,England,587000.0,345000.0,1522.788172927459,10.872297545574828,529.2466662916812,83.16275478873054,0.8081714789608158,High,52.969736,0.78327779
119,3,2008,21,960,England,587000.0,345000.0,1522.788172927459,10.872297545574828,764.8156966748793,83.16275478873054,0.9141640597844978,High,52.969736,0.78327779
120,3,2009,28,3830,England,587000.0,345000.0,1776.7256257977904,10.676487195111603,665.9889360187516,83.06070986910974,0.92470884898606,High,52.969736,0.78327779
121,3,2010,10,264,England,587000.0,345000.0,1714.431672113894,9.58074848734655,541.9849837583844,82.49647785492537,0.4973211199446941,Medium,52.969736,0.78327779
122,3,2011,26,1569,England,587000.0,345000.0,1730.1719778397044,11.26287513529513,629.7807760421992,81.28851086335541,0.8885574784407071,High,52.969736,0.78327779
123,3,2012,16,804,England,587000.0,345000.0,1730.1719778397044,11.26287513529513,423.7697852941792,81.28851086335541,0.8091454310019021,High,52.969736,0.78327779
124,3,2013,12,336,England,587000.0,345000.0,1665.0834420455462,9.903381116359403,745.009844383889,82.11123255984522,0.7854299928926795,High,52.969736,0.78327779
125,3,2014,26,1495,England,587000.0,345000.0,1683.511890536645,11.440050796669416,505.2761035459008,83.82669105149725,0.890370847940256,High,52.969736,0.78327779
126,3,2015,13,385,England,587000.0,345000.0,1729.0239320808978,10.827356718831323,629.2804450593543,81.29065051283736,0.7641369047619048,High,52.969736,0.78327779
127,3,2016,24,1675,England,587000.0,345000.0,1729.0239320808978,10.827356718831323,607.9855997110635,81.29065051283736,0.8942541771429591,High,52.969736,0.78327779
128,3,2017,5,205,England,587000.0,345000.0,1621.406230303118,11.082555648128094,651.0870069138384,83.05976127342936,0.6155906264945002,Medium,52.969736,0.78327779
129,3,2018,7,84,England,587000.0,345000.0,1815.4386214546823,11.023664229393344,608.9962932214094,82.10660200077251,0.7791164658634538,High,52.969736,0.78327779
130,3,2019,29,2562,England,587000.0,345000.0,1856.54279643489,10.98493885729354,522.2327461444809,82.5225667025486,0.8972987291203152,High,52.969736,0.78327779
131,3,2020,21,979,England,587000.0,345000.0,1856.54279643489,10.98493885729354,685.5582289731478,82.5225667025486,0.8635726535361195,High,52.969736,0.78327779
132,4,1973,26,1505,England,520000.0,280000.0,1554.6039400042014,9.690246224610489,449.3126224611256,81.62294474563342,0.8177307909804199,High,52.40486,-0.23746658
133,4,1974,30,656,England,520000.0,280000.0,1471.0118648353057,9.629246083672175,449.3126224611256,81.17051773501302,0.8589741202755539,High,52.40486,-0.23746658
134,4,1975,30,787,England,520000.0,280000.0,1501.8195086302333,9.95338110534992,581.8105773622336,81.285496042624,0.8604227087112137,High,52.40486,-0.23746658
135,4,1976,31,1144,England,520000.0,280000.0,1501.8195086302333,9.95338110534992,488.5719872285781,81.285496042624,0.8272809867298057,High,52.40486,-0.23746658
136,4,1977,33,959,England,520000.0,280000.0,1343.6623757489722,9.52648798649916,494.2703498702258,83.3306764106421,0.7399343871160156,High,52.40486,-0.23746658
137,4,1978,31,1907,England,520000.0,280000.0,1288.4044862754722,9.407101984513169,523.3503231332885,84.01379884007305,0.797332520437489,High,52.40486,-0.23746658
138,4,1979,31,3002,England,520000.0,280000.0,1377.8425414287071,9.009214203993215,560.5833374249684,83.04902149908226,0.7523270613104537,High,52.40486,-0.23746658
139,4,1980,32,2277,England,520000.0,280000.0,1377.8425414287071,9.009214203993215,636.268118651352,83.04902149908226,0.7608954217038575,High,52.40486,-0.23746658
140,4,1981,31,1740,England,520000.0,280000.0,1259.4995750465955,9.3555459687001,551.2633619367689,83.48346849956297,0.681211291996325,High,52.40486,-0.23746658
141,4,1982,32,2916,England,520000.0,280000.0,1400.046252398016,9.926787032173504,556.7565150511384,83.0396328344385,0.7873220911655573,High,52.40486,-0.23746658
142,4,1983,32,1996,England,520000.0,280000.0,1386.962883822097,10.157534900495396,627.4830674304934,82.23858290290103,0.798579113113445,High,52.40486,-0.23746658
143,4,1984,32,2527,England,520000.0,280000.0,1386.962883822097,10.157534900495396,520.9752763093413,82.23858290290103,0.8163999823286181,High,52.40486,-0.23746658
144,4,1985,32,1718,England,520000.0,280000.0,1382.5946291761916,9.016916293425757,531.6683393067229,82.20047743694225,0.8548196050858938,High,52.40486,-0.23746658
145,4,1986,32,2257,England,520000.0,280000.0,1557.2891955544717,8.967643880491922,539.9107372391072,80.36496110856751,0.8363762698869082,High,52.40486,-0.23746658
146,4,1987,31,2410,England,520000.0,280000.0,1260.960728915815,9.222680547025456,602.723940570232,83.3455267903995,0.7694995771389792,High,52.40486,-0.23746658
147,4,1988,31,1913,England,520000.0,280000.0,1260.960728915815,9.222680547025456,642.6790369313371,83.3455267903995,0.8253061523554976,High,52.40486,-0.23746658
148,4,1989,32,2977,England,520000.0,280000.0,1842.7669348906904,10.75736084581652,585.7914964125478,79.26341322732789,0.8062231589136787,High,52.40486,-0.23746658
149,4,1990,32,2702,England,520000.0,280000.0,1827.154464056814,11.0295007807287,519.221950464026,76.48973363960872,0.784530279242466,High,52.40486,-0.23746658
150,4,1991,31,3278,England,520000.0,280000.0,1468.4841670178423,9.754875270324929,372.39905149475976,80.67185590437724,0.8115545643895563,High,52.40486,-0.23746658
151,4,1992,32,3265,England,520000.0,280000.0,1468.4841670178423,9.754875270324929,416.8725888326107,80.67185590437724,0.8706593625198931,High,52.40486,-0.23746658
152,4,1993,32,1961,England,520000.0,280000.0,1475.550509645357,9.798101779069595,728.1238933958663,81.30407457683128,0.8261455525606469,High,52.40486,-0.23746658
153,4,1994,32,2028,England,520000.0,280000.0,1503.591073268115,10.61635486438894,700.1846371314638,79.42697711218072,0.8522378851967862,High,52.40486,-0.23746658
154,4,1995,32,2733,England,520000.0,280000.0,1818.4654844688505,10.647444682980742,581.8141214456734,78.17526255314853,0.8276246772943242,High,52.40486,-0.23746658
155,4,1996,32,2762,England,520000.0,280000.0,1818.4654844688505,10.647444682980742,526.0534368183874,78.17526255314853,0.7911488795656686,High,52.40486,-0.23746658
156,4,1997,32,3608,England,520000.0,280000.0,1646.2859584805533,10.738010035337297,436.32496465820265,80.08195824270948,0.7043270752792212,High,52.40486,-0.23746658
157,4,1998,32,2069,England,520000.0,280000.0,1437.9357767098406,10.57016744322114,500.0841141771255,80.9298830340128,0.7718115723216348,High,52.40486,-0.23746658
158,4,1999,32,2480,England,520000.0,280000.0,1682.6078961003975,10.932868369707876,683.0142161077567,79.74100673420178,0.7755257062551237,High,52.40486,-0.23746658
159,4,2000,32,2353,England,520000.0,280000.0,1682.6078961003975,10.932868369707876,630.4130536591459,79.74100673420178,0.7413524058157049,High,52.40486,-0.23746658
160,4,2001,29,1781,England,520000.0,280000.0,1592.2218845292973,10.229611361318542,667.5174676605284,81.21791075993886,0.6142603889999937,Medium,52.40486,-0.23746658
161,4,2002,32,2558,England,520000.0,280000.0,1410.5166167096445,10.921300979539172,669.4482419213264,81.01816755728527,0.7027363294370754,High,52.40486,-0.23746658
162,4,2003,32,3084,England,520000.0,280000.0,1810.627714595144,10.868172265744487,653.2559426205645,77.76376281017764,0.7449750588243214,High,52.40486,-0.23746658
163,4,2004,32,2692,England,520000.0,280000.0,1810.627714595144,10.868172265744487,464.005847302872,77.76376281017764,0.7686007455372401,High,52.40486,-0.23746658
164,4,2005,22,2539,England,520000.0,280000.0,1514.7472763342514,10.782651337899306,625.4311575341211,80.72523429215775,0.7564180036505378,High,52.40486,-0.23746658
165,4,2006,32,1885,England,520000.0,280000.0,1615.7511965289914,11.331904106507915,450.8976236147757,80.2772849822428,0.8403306920767936,High,52.40486,-0.23746658
166,4,2007,31,2230,England,520000.0,280000.0,1582.8549704646368,10.903436668876894,539.3316743742737,81.48232977606735,0.6286528777810637,Medium,52.40486,-0.23746658
167,4,2008,29,1993,England,520000.0,280000.0,1582.8549704646368,10.903436668876894,611.4109430884045,81.48232977606735,0.7839063227319716,High,52.40486,-0.23746658
168,4,2009,32,2137,England,520000.0,280000.0,1700.6696879532292,10.601646214903427,666.4563603288539,80.97587196519723,0.8259653790272687,High,52.40486,-0.23746658
169,4,2010,32,2694,England,520000.0,280000.0,1652.214323614838,9.470496755649696,557.2960158717665,80.74415481753664,0.740816122306698,High,52.40486,-0.23746658
170,4,2011,33,2747,England,520000.0,280000.0,1624.3657587760183,11.325775676639168,518.8088901197614,79.57971391242748,0.8155665281147599,High,52.40486,-0.23746658
171,4,2012,27,1670,England,520000.0,280000.0,1624.3657587760183,11.325775676639168,369.8509215466541,79.57971391242748,0.6886600675222354,High,52.40486,-0.23746658
172,4,2013,19,2090,England,520000.0,280000.0,1619.7067128575866,9.911843221686803,752.767437763085,80.47882823522997,0.727558113701068,High,52.40486,-0.23746658
173,4,2014,30,3099,England,520000.0,280000.0,1624.2918726753687,11.431540284265138,551.8145809143547,82.13477173975983,0.6688113015069106,High,52.40486,-0.23746658
174,4,2015,31,2806,England,520000.0,280000.0,1671.9446521904388,10.841923688875813,702.81210633665,79.94887903232694,0.7759257918161109,High,52.40486,-0.23746658
